recommender,tourists,total_visits,avg_visits_per_tourist,avg_satisfaction,avg_sustainability,poi_coverage,neighbourhood_coverage,poi_entropy,district_entropy,district_gini,max_poi_utilization,over_capacity_share,peak_occupancy_ratio,temporal_overcap_share,avg_travel_km,intra_tourist_diversity,wealth_gini,wealth_entropy,neighbourhood_spend_gini,local_spend_share,avg_compliance,precision_at_5,recall_at_5,hit_rate_at_5,diversity_at_5,novelty_at_5,recommendation_coverage,exposure_gini,run
personalized,7000,18099,2.5855714285714284,0.7229339668815736,0.6196701475219625,0.9803921568627451,1.0,3.680725036826581,1.8053447196024268,0.533239405492016,0.9166666666666666,0.0,2.3106060606060606,0.599204375932372,6.063369752329862,0.4979574121315193,0.500889431075662,1.8787043859947765,0.43560715442653386,0.48116086960226145,0.71815527137247,0.8187997180545766,0.2415043154149377,0.813916020541738,0.5958347598429162,0.33064434598731246,1.0,0.4310953421747312,2
personalized,7000,18103,2.5861428571428573,0.7243258511936661,0.6205065458763741,0.9803921568627451,1.0,3.6848682050422283,1.8059107753518437,0.5328011931724024,0.9108333333333334,0.0,2.1,0.5980776666850798,6.079732493981332,0.4970062318532682,0.5000403456501734,1.8797523991158127,0.4349758733363913,0.48026494567460026,0.7182312103833384,0.8251534359593521,0.24384839458575186,0.8118522990240467,0.5927874199282288,0.33016299426501655,1.0,0.4287502786606141,3
personalized,7000,17954,2.564857142857143,0.7238637271967824,0.6200077977052467,0.9803921568627451,1.0,3.684053265893802,1.8092462849289253,0.5311574022501948,0.8991666666666667,0.0,2.28,0.5858861535033976,6.056538976802414,0.4983881315156376,0.4983811764943342,1.8825971720178927,0.43236315375817935,0.47795680680753894,0.7174890157062774,0.8267663249330842,0.24369698907233606,0.8061714054845714,0.5931883911586957,0.3301941316095147,1.0,0.42903953157445995,4
sustainable,7000,17891,2.555857142857143,0.7154909252823067,0.6647465205969484,0.9803921568627451,1.0,3.8148366558358866,2.0469329627481354,0.3845564809121904,1.0807692307692307,0.0011737745235034375,3.3333333333333335,0.5252361522553239,7.17681001358097,0.49106814981193286,0.3522196529585173,2.094899983936575,0.3211321085527761,0.5117713267519393,0.5313958206532765,0.7309799147900182,0.2021072921411257,0.6622032866707243,0.6110641949009266,0.41174416717386897,1.0,0.4064154125841857,0
sustainable,7000,17901,2.5572857142857144,0.7138339325899532,0.6651885369532429,0.9803921568627451,1.0,3.8139225610942433,2.042168850369549,0.3885425395229316,1.0692307692307692,0.001005530417295123,3.269230769230769,0.514161220043573,7.180126013507823,0.4903095161463362,0.35423128881770616,2.09208970751886,0.3191893128806724,0.5144266029287743,0.5374860505224713,0.7196104291366542,0.20135882210841274,0.6638429542457137,0.6122689459267526,0.41200628994623106,1.0,0.4067462756635576,1
sustainable,7000,17957,2.5652857142857144,0.7141246360211112,0.664943476081751,0.9803921568627451,1.0,3.8142666144066015,2.045127768112961,0.38629503814668364,1.0307692307692307,0.00044550871526424237,3.2051282051282053,0.5214679512167957,7.229803035174467,0.4906656696754438,0.35207273073293854,2.0951395685213003,0.3178129677941748,0.5113698599359925,0.5318481012658228,0.7220354430379747,0.2017755222783269,0.6647088607594936,0.6149515611814346,0.41360313924050635,1.0,0.40857185405807894,2
sustainable,7000,17938,2.5625714285714287,0.7157114357123472,0.6659661054744118,0.9803921568627451,1.0,3.81627517354471,2.0434424545091474,0.3879696733192106,1.0038461538461538,5.574757498048835e-05,3.2051282051282053,0.5158880588694392,7.219752939265543,0.48449649713888443,0.35381194280035455,2.0928205199221,0.32127027755967763,0.5122472463265335,0.5359314818568822,0.7250354753699575,0.2029268337599385,0.6676464625988242,0.6122360463544834,0.4131907561321711,1.0,0.40901293012643936,3
sustainable,7000,17871,2.553,0.7147102066750571,0.6659705668401319,0.9803921568627451,1.0,3.816083511711014,2.0456938777186617,0.38619551228246873,1.0307692307692307,0.00044765262156566503,3.3333333333333335,0.5231380448771753,7.193257447305205,0.4905818830879072,0.35203151849469694,2.0950944319713205,0.31881163401788903,0.5125817741115333,0.5370962016329428,0.7291241949388916,0.2046181902649014,0.6690501546731579,0.6121805534425343,0.4132034078807242,1.0,0.4066188775829822,4
popularity,8000,19174,2.39675,0.6360875588170882,0.5379326170856368,0.9803921568627451,1.0,3.1352741634501955,1.5022929580456834,0.6551163033274225,1.7725,0.175028684677167,3.977777777777778,0.7164910816730989,4.971356215988448,0.7206593257894826,0.6243941850370589,1.585035817625833,0.6485855882989859,0.39426935323820844,0.7142986877355492,0.42146846478681377,0.10643374287209524,0.6365163692503292,0.7625557371838532,0.13041729101393998,0.4117647058823529,0.7986114338574735,0
popularity,8000,18993,2.374125,0.6345757369742439,0.5361943874058864,0.9803921568627451,1.0,3.122277933897657,1.487641351054124,0.66119623019007,1.7525,0.17369557205286157,3.7444444444444445,0.7142104986047492,4.894010661120331,0.7205433126145099,0.6299885268127048,1.5741351014226521,0.6539911743560503,0.39612122518358917,0.7210673002238772,0.413487458308585,0.10510158732651978,0.637775848677297,0.7616612601087404,0.13035107598117604,0.39215686274509803,0.7995402410061663,1
popularity,8000,19017,2.377125,0.6331828436330043,0.5369832255350475,0.9803921568627451,1.0,3.1274739243596,1.5027796271052973,0.6553557343429561,1.775,0.17489614555397803,3.8666666666666667,0.7072093390124625,4.936710543245713,0.7276115203601392,0.6231227604664431,1.5883673068989617,0.6495656577563995,0.39026915412108387,0.7245768511337196,0.41387837036361147,0.10431630311070937,0.6409507733017017,0.7617976032969874,0.13108636342898855,0.4117647058823529,0.7990195631151773,2
popularity,8000,19183,2.397875,0.6331917320571853,0.5375759787311682,0.9607843137254902,0.9666666666666667,3.1330259639587443,1.4994673454777039,0.6566074128134285,1.77375,0.17395610696971275,3.7888888888888888,0.7124537350779336,4.988499508185852,0.7262479503693561,0.6250067860310786,1.5849810202658203,0.6381128520560211,0.3922571984377129,0.7210390082194269,0.4178102720130785,0.1070253402388738,0.6437037373416284,0.761171911660082,0.13067253984832664,0.39215686274509803,0.7996808750292725,3
popularity,8000,19085,2.385625,0.6344637530789868,0.5362939481268012,0.9803921568627451,1.0,3.125056306532199,1.4967519322889997,0.656845690332722,1.77375,0.1780979827089337,3.888888888888889,0.7099816609903066,4.937612019820144,0.7236653230607005,0.6248908375966995,1.579890297975265,0.6539986791543768,0.3869490801170538,0.7237033666969973,0.41434940855323027,0.1056233018227836,0.6440855323020929,0.7636067637245981,0.13186032757051866,0.4117647058823529,0.7997930382344021,4
personalized,8000,20150,2.51875,0.7195385378844595,0.6204307692307692,0.9803921568627451,1.0,3.688390861483584,1.8143857878134602,0.5281191066997517,0.9991666666666666,0.0,2.4621212121212124,0.6696277915632755,5.944105143628378,0.5004768511873435,0.4955843319156106,1.8877700016889478,0.43243327324862424,0.47787988077541,0.7162222420404887,0.821136181218229,0.24161050389421618,0.7956835815571212,0.5978930705431196,0.3279608490145367,1.0,0.4315673509214619,0
personalized,8000,20228,2.5285,0.7183081477407346,0.6205393513941072,0.9803921568627451,1.0,3.686614352506329,1.8100551675870573,0.5304429503658294,1.0116666666666667,0.0006921099466086612,2.56,0.6682321534506624,5.957343419270619,0.5022480915424781,0.4977497197806644,1.8841656964983098,0.43392661436220203,0.4822606169831118,0.7190811147716143,0.8135339684800996,0.24176189544564933,0.7963226783011308,0.5981577033805241,0.32828172023862523,1.0,0.4352791031825427,1
personalized,8000,20277,2.534625,0.7178983638386995,0.6205405138827244,1.0,1.0,3.6861086675558976,1.8175358038165699,0.5264437540070028,1.0208333333333333,0.0012329240025644819,2.52,0.6692804655521034,6.01851605671569,0.5061265914763213,0.4937828589103568,1.8908568604671145,0.42993106718947693,0.48086145111822315,0.7223431185326642,0.8130923302393748,0.2400623121281651,0.7989963138961673,0.5997049636570887,0.32981001021450457,1.0,0.43251678252684034,2
personalized,8000,20336,2.542,0.719282156803627,0.6213070416994492,0.9803921568627451,1.0,3.6901351744571866,1.816118823216182,0.5271144767899292,0.9933333333333333,0.0,2.32,0.6708792289535799,6.028052919960441,0.5024730009645336,0.4940095622154659,1.8895496260153586,0.43064828126490773,0.47814833811030777,0.7216151385927505,0.8183457711442785,0.24336564077892361,0.7991737739872068,0.5970426143094054,0.3291983830845771,1.0,0.43309920983318717,3
personalized,8000,20217,2.527125,0.7188281778755121,0.6209363407033685,0.9803921568627451,1.0,3.6920926390124094,1.8172143516884236,0.5266805163970916,0.9891666666666666,0.0,2.46,0.6703269525646733,5.987225077698229,0.5029042573501337,0.49415152043321475,1.8900153406372662,0.43063648796655474,0.4761015640307595,0.7228931770578011,0.818040019608717,0.24226414543568348,0.8023530460359196,0.5964003892033216,0.32859797673693125,1.0,0.43417544209180625,4
sustainable,8000,20090,2.51125,0.7102486519743827,0.6642115480338476,0.9803921568627451,1.0,3.814682296548169,2.0400252234616976,0.3899253359880537,1.1653846153846155,0.0046291687406669986,3.58974358974359,0.6297162767546043,7.108438281833325,0.4900294492199936,0.35640801513090703,2.089642523795457,0.322150563523935,0.5102920843058231,0.5229604408404641,0.7212848886698624,0.19950282557349294,0.645087585681645,0.615822842465242,0.40884333139196277,1.0,0.4151985600476471,0
sustainable,8000,20176,2.522,0.7084576938158066,0.6643318794607455,0.9803921568627451,1.0,3.813750540400344,2.0379284763690797,0.3913957176843774,1.1384615384615384,0.005402458366375892,3.3333333333333335,0.6289155432196669,7.123579412311419,0.48928190685315126,0.3570901582120958,2.088515756837278,0.32064738821907546,0.5126754663736816,0.5345976651607998,0.7118933667307779,0.19923628012855976,0.6529051303842197,0.6156663833847713,0.41021970747416914,1.0,0.40901485432031204,1
sustainable,8000,20158,2.51975,0.709288379193837,0.6639468201210438,0.9803921568627451,1.0,3.8131279958457394,2.038828097254326,0.3913880345272347,1.1307692307692307,0.00466316102787975,3.6538461538461537,0.6290802658993948,7.116388947016541,0.49135705688584824,0.35700572060398517,2.089381562882672,0.3202426818999302,0.5104808221230464,0.5325150636018746,0.7179290336978352,0.20041946530861082,0.6530685114929703,0.6165437030424757,0.4093203302834189,1.0,0.41229732508937533,2
sustainable,8000,20294,2.53675,0.7097984335277191,0.663884892086331,0.9803921568627451,1.0,3.8166940640536273,2.037962817473324,0.39166256036266867,1.1115384615384616,0.0039420518379816695,3.4294871794871797,0.6306297427811176,7.132933654174372,0.48849352904040405,0.35809744945237254,2.087863684626772,0.32507994364911386,0.5062218793394744,0.5273877969425502,0.7184739492802068,0.20111621621943332,0.6531621874582163,0.6174860721130276,0.4109819494584838,1.0,0.4116264538529233,3
sustainable,8000,20073,2.509125,0.7092645824450934,0.6641872166591939,0.9803921568627451,1.0,3.8140433776258047,2.0394807701398157,0.3904897125491953,1.1307692307692307,0.0032879988043640713,3.58974358974359,0.6227768644447765,7.06661853222074,0.49258488429580716,0.3554607867912176,2.090908866797133,0.3195999028768177,0.5094240613832468,0.5309306078536847,0.7216603908911602,0.20235413515422854,0.6550564819795589,0.6156015779092702,0.4090535233996773,1.0,0.40888031023777627,4
popularity,9000,20931,2.3256666666666668,0.6350622004014556,0.5407453060054465,0.9803921568627451,1.0,3.170374540741141,1.5193031570628999,0.6488509865749366,1.865,0.19750609144331374,4.1722222222222225,0.7350819358845732,4.8546705724078105,0.7200775085212682,0.6187483583393802,1.6017410365875173,0.6409024796683815,0.39321585019451755,0.7135066426111202,0.4187715269804822,0.10568111256722768,0.622437264228309,0.7624248947569843,0.132897326554043,0.4117647058823529,0.7965032626138859,0
popularity,9000,20737,2.304111111111111,0.6332679317265518,0.5407021266335535,0.9803921568627451,1.0,3.1635483661153563,1.5228540650805777,0.648083136422819,1.87375,0.1953030814486184,3.988888888888889,0.7339055793991416,4.828167157307173,0.7209610630894464,0.6174503229494932,1.607556418075657,0.6409970954191988,0.39604231933705397,0.7165127020785219,0.41181128340481693,0.10476351666827055,0.6186902012537117,0.7587346035411856,0.13266413724843287,0.4117647058823529,0.7974909594322719,1
popularity,9000,20963,2.329222222222222,0.6331717514778009,0.5405939035443401,0.9803921568627451,1.0,3.161926419757679,1.5243467419997416,0.6472785383771407,1.88625,0.20049611219768163,4.144444444444445,0.7361064733101178,4.888848858387664,0.718862088845261,0.6170711552814225,1.6067328421297575,0.6402007501994509,0.39596488989356177,0.7188666092590315,0.4146307458892033,0.10424159407614984,0.6260712674785747,0.7595620617542133,0.13366736375938001,0.4117647058823529,0.7957351112011624,2
popularity,9000,20883,2.320333333333333,0.6342988413160947,0.5412881291002252,0.9803921568627451,1.0,3.1717002537204304,1.5255842254501562,0.6463295503519608,1.86625,0.19604462960302638,4.122222222222222,0.7327012402432601,4.856037502257146,0.7196804852122803,0.6145730594535628,1.612166232426014,0.6385474032859615,0.3932688971083788,0.7154237844940867,0.41656537450722736,0.10631031319780126,0.621222076215506,0.7609063595050373,0.13241861038107755,0.4117647058823529,0.7979203705135143,3
popularity,9000,21035,2.337222222222222,0.6330856465606726,0.5396995483717613,0.9803921568627451,1.0,3.162689705727524,1.517857826970946,0.6494461611599713,1.88875,0.20446874257190398,4.194444444444445,0.7355835512241502,4.890576342664169,0.7196290607837662,0.6198185325913423,1.5981978459573205,0.6450101215432877,0.38927143722228313,0.71936500143202,0.41427110183707705,0.10562490298122919,0.6297614663884457,0.7627764139492383,0.13418370770426744,0.4117647058823529,0.7952333390293231,4
personalized,9000,22193,2.465888888888889,0.7161084066331004,0.6211584733925111,0.9803921568627451,1.0,3.693369766962191,1.822288308532364,0.5239625107015724,1.085,0.004821340062181769,2.68,0.7113053665570225,5.858530573403242,0.5052147373010683,0.4908372964235792,1.8963699146171413,0.42856367080456037,0.4764528177473954,0.7219371391917896,0.8155949326491341,0.24076495539054843,0.7848781270044901,0.6002317858670089,0.3285119467607441,1.0,0.43449357934321897,0
personalized,9000,22258,2.4731111111111113,0.7151636671836958,0.6212534818941504,1.0,1.0,3.6912421086821374,1.8167694979232067,0.5269655854074939,1.0941666666666667,0.0062000179710665826,2.628205128205128,0.7099020576871238,5.882462967285878,0.5049691923155172,0.4936029135330058,1.8913143937354633,0.43094193387401036,0.48030317272903783,0.7189351481184948,0.8071096877502001,0.23964832764200897,0.7848278622898318,0.6009643714971978,0.32793250600480384,1.0,0.43575848914425674,1
personalized,9000,22294,2.4771111111111113,0.7150491075455226,0.6212653628779043,0.9803921568627451,1.0,3.6928421431288347,1.8205811399642124,0.5250919529918363,1.0808333333333333,0.004754642504709788,2.6,0.7121198528752131,5.912881642268607,0.5072916666666667,0.4915974003334096,1.89553702041861,0.4293095401963667,0.4772985516950616,0.7246643222506394,0.8099184782608696,0.2383822869551582,0.7875639386189258,0.6017457241048593,0.3292437659846547,1.0,0.4337752620229678,2
personalized,9000,22203,2.467,0.7172858495691232,0.6215763635544747,0.9803921568627451,1.0,3.693631555261852,1.820096896892967,0.5254289960816105,1.0766666666666667,0.004548934828626762,2.5,0.7084177813808945,5.865070550044962,0.5003250899802624,0.49127828167409593,1.8951963701121255,0.4290149471121092,0.4759631404349547,0.7216263806627181,0.8139026732831759,0.24103075189897194,0.7843364815111253,0.5999779894349287,0.328207139426925,1.0,0.4361541383001095,3
personalized,9000,22241,2.4712222222222224,0.7152186668007959,0.621631671237804,0.9803921568627451,1.0,3.695733810360316,1.8233342395967025,0.5239647497864304,1.06,0.003641922575423767,2.532051282051282,0.7134571287262264,5.899643142414719,0.5038011695906432,0.4911836291415099,1.8960803112748315,0.42921121421672237,0.47534318905461415,0.7191662999559947,0.8119614353722447,0.24109444308879407,0.7862143457214866,0.6008056300089344,0.32815145817498104,1.0,0.4328833185472454,4
sustainable,9000,22307,2.4785555555555554,0.7066193870916696,0.6630039897789931,0.9803921568627451,1.0,3.813778094304896,2.0344997736274184,0.39424844219303345,1.2807692307692307,0.012058994934325547,4.038461538461538,0.6984354686869593,6.9533039883817285,0.4893574297188755,0.3602630809027323,2.085358767772501,0.3239715022443801,0.5091736311420051,0.5286430146321908,0.7170174383644017,0.19894196936411826,0.6431348967729004,0.6184787198503374,0.4085743836440169,1.0,0.4138330994855348,0
sustainable,9000,22204,2.467111111111111,0.7052806680631438,0.6629521707800397,0.9803921568627451,1.0,3.8112221350269784,2.032300783713047,0.3957124842370743,1.2230769230769232,0.012295081967213115,3.75,0.6946045757521168,6.954923042747831,0.49727969348659,0.35968944813109505,2.0854137837912563,0.323379898612151,0.5109635238916954,0.5275767808329314,0.7053867181218846,0.19778463386299444,0.6371201157742402,0.6201498097228922,0.4043092940987297,1.0,0.41927206000586437,1
sustainable,9000,22234,2.4704444444444444,0.7055870659834789,0.6629585319780517,0.9803921568627451,1.0,3.8142315106622346,2.0361790372300086,0.3935054421156785,1.1846153846153846,0.010434469731042548,3.58974358974359,0.6951065935054421,6.944359196107923,0.4965224656784361,0.35875034887668433,2.087833266005922,0.32503152776996247,0.5072699698929428,0.5341355796229442,0.712498997192138,0.19861159444574453,0.6462093862815884,0.6205550207246958,0.4065829923786603,1.0,0.4179435753442975,2
sustainable,9000,22344,2.482666666666667,0.7068266937233267,0.6637218045112783,0.9803921568627451,1.0,3.81543048873661,2.038373082634092,0.3917382742570712,1.2076923076923076,0.012397064088793413,3.717948717948718,0.6987558181167204,6.9920854906780745,0.490738834562818,0.35760328096226224,2.088973042883989,0.3248448545600193,0.5060652239944813,0.5313712160595033,0.7148718358859519,0.19898857843486617,0.6468188907106011,0.6210050519187961,0.40822369736473785,1.0,0.41322233696133726,3
sustainable,9000,22176,2.464,0.7055684866444558,0.6634546356421357,0.9803921568627451,1.0,3.815748242849175,2.035426617132019,0.3937409812409811,1.2192307692307693,0.010597041847041848,3.782051282051282,0.6937229437229437,6.889611685383534,0.4972593361294879,0.3587477416960849,2.087037954263541,0.3244737017087478,0.5071701583454582,0.5326911499096929,0.7160987357013846,0.20067076909276862,0.6483243026289384,0.6193762124556828,0.40616271322496494,1.0,0.4117953984724534,4
popularity,10000,22634,2.2634,0.6324198216684302,0.5422894760095431,0.9803921568627451,1.0,3.185885043705625,1.5327091426199682,0.6429884244941237,1.9825,0.22320402933639658,4.5055555555555555,0.751700980825307,4.753711111370164,0.7164004329004329,0.6121992583534024,1.6192705667494924,0.6344632931698417,0.3948673346440089,0.7182856073367022,0.4176155717761557,0.10565771532992721,0.6147482687628673,0.7608852080603906,0.13503148044169946,0.4117647058823529,0.7939198438125017,0
popularity,10000,22537,2.2537,0.6326767974562534,0.542407596397036,0.9607843137254902,0.9666666666666667,3.185238626100231,1.532232083077309,0.6442161778408837,1.9775,0.22070373164130097,4.416666666666667,0.7517415805120469,4.7085263323992095,0.7199726491273769,0.6134191775822615,1.6180374785398484,0.6228626761330358,0.39536024566691047,0.7166004050708874,0.4109819218363214,0.10402513297147922,0.6102317905633485,0.7565319555922286,0.13551383992198635,0.43137254901960786,0.7930467243532324,1
popularity,10000,22569,2.2569,0.632111615496583,0.5419478045106119,0.9803921568627451,1.0,3.1820497714002784,1.532948702216886,0.6432673135717133,1.97875,0.22322654969205546,4.388888888888889,0.7516948026053436,4.726100916357269,0.723025391445415,0.613052887604709,1.6189575074494575,0.6351539084655677,0.3948516393347548,0.7190311937612478,0.41172765446910625,0.10333785424874783,0.6131148770245951,0.7605740101979603,0.13549895020995803,0.43137254901960786,0.7942293894162344,2
popularity,10000,22437,2.2437,0.633458949728818,0.5429888131211837,0.9803921568627451,1.0,3.1914163231934616,1.535704177624838,0.642229353300352,1.9725,0.2162053750501404,4.344444444444444,0.7491643267816553,4.747414734142599,0.7208742097231307,0.6110412807710501,1.6237163752811923,0.6336303339366138,0.39508739536110704,0.7144142792860357,0.4167616619169041,0.10516096689412473,0.6050697465126743,0.7586116944152792,0.13427598620068995,0.4117647058823529,0.7952570018557896,3
popularity,10000,22624,2.2624,0.6331851613466579,0.5428509547383309,0.9803921568627451,1.0,3.1919932830704876,1.5379709017635323,0.6416106789250353,1.9825,0.2217114568599717,4.3,0.7487623762376238,4.7698231989084965,0.7190076369001128,0.6112949824912071,1.6222382621837135,0.6343590741806882,0.3942141350326281,0.7134130345163587,0.41198515909005734,0.1051116186703178,0.6119251958175618,0.759809803995053,0.1359654461642244,0.4117647058823529,0.7932217987071155,4
personalized,10000,24220,2.422,0.7132676148992539,0.6223216350123865,0.9803921568627451,1.0,3.6997442110651835,1.829771472356881,0.5199009083402146,1.1458333333333333,0.010941370767960363,2.78,0.7473988439306358,5.853224837521203,0.5093693010130053,0.4868329769988211,1.902801672444478,0.4257746705134018,0.4754493012425718,0.7153043035395976,0.8119756993706574,0.23870115567161826,0.7707082833133253,0.6038882219554488,0.3260154971079341,1.0,0.43978204472519855,0
personalized,10000,24181,2.4181,0.7122168788492047,0.6220727017079525,1.0,1.0,3.6972876223002915,1.8261255476833052,0.5223233116909969,1.1683333333333332,0.011537984367892147,2.82,0.7437244117282164,5.7999845877401315,0.506440895080261,0.4881870385077729,1.9011131586039594,0.42611146477609885,0.4782708034943947,0.7162748314197194,0.8031857116821579,0.23846458944999277,0.7710224166211044,0.6048026243849097,0.3271330781848004,1.0,0.4384014980149158,1
personalized,10000,24051,2.4051,0.7131658573411344,0.6220190428672404,1.0,1.0,3.6952227490910783,1.8260861689498735,0.5224273418984657,1.1683333333333332,0.010727204690033678,2.82,0.7409671115546131,5.7926166592691235,0.5061097039627978,0.487960255721545,1.9014199105141427,0.4263271647314928,0.4774551974212704,0.7215157587903079,0.8050865367097831,0.23759080109583008,0.7682273638185462,0.6047313414708204,0.32710009109127347,1.0,0.43935657411078854,2
personalized,10000,24249,2.4249,0.7139282261210431,0.6221015299599983,0.9803921568627451,1.0,3.700601715148325,1.8265538240415078,0.5217081116747082,1.1533333333333333,0.011052002144418326,2.878787878787879,0.7435770547239061,5.806626814482039,0.5066418894616953,0.4875136324459013,1.9017996703241073,0.4280801525433111,0.4736130382036967,0.7163805306522449,0.8094080069688941,0.2391901080971215,0.7740553881891764,0.6053121483793691,0.3275552974483685,1.0,0.4345478367747231,3
personalized,10000,24147,2.4147,0.7129273078470453,0.6225564252288068,0.9803921568627451,1.0,3.701092010874622,1.8303742807045755,0.5200356151902927,1.1383333333333334,0.009607818776659626,2.8,0.7465109537416657,5.8086681275914165,0.5035597474201343,0.4855234229314891,1.9055087512893187,0.42617838746877257,0.4735823170440035,0.7157251464115528,0.8080753701211306,0.23944268003060443,0.773162125786621,0.6035198792332036,0.32601520497617403,1.0,0.4374026151874304,4
sustainable,10000,24344,2.4344,0.7040585274055268,0.6621528918830102,0.9803921568627451,1.0,3.813727828283744,2.0334835013558044,0.39506243838317445,1.4038461538461537,0.02411271771278344,4.326923076923077,0.7383749589221164,6.865776705107946,0.49590000528094635,0.3611662950100909,2.0848080636479382,0.3267355989855061,0.5064723124955633,0.5329744279946165,0.7130770070204795,0.19816924601136246,0.6338801789676621,0.6214099159725001,0.4046119093521516,1.0,0.4215973712608976,0
sustainable,10000,24152,2.4152,0.7026191034402463,0.6622962901623054,0.9803921568627451,1.0,3.8114369669076216,2.031516648005299,0.39643921828420003,1.323076923076923,0.023269294468367008,3.9743589743589745,0.7396074859224909,6.7960432927225165,0.49908704967993506,0.3610860647717984,2.084010632675671,0.32601700711121073,0.5086531363565194,0.5322415557830092,0.704364673197836,0.1970611758178742,0.6337549349320076,0.6222634278890677,0.4014246234829653,1.0,0.4142392678668192,1
sustainable,10000,24309,2.4309,0.7029748164456683,0.6622608910280143,0.9803921568627451,1.0,3.8130963030031664,2.0337147645438463,0.3951417170595253,1.3076923076923077,0.022954461310625694,3.75,0.7442922374429224,6.861694393841269,0.5007552011003982,0.3598650485599906,2.08647577048044,0.32615691391543633,0.5056721891179058,0.5308902812181262,0.7122614017193647,0.19833797343840048,0.6379498761474574,0.6222905434940987,0.40227225703045316,1.0,0.41646110287332183,2
sustainable,10000,24377,2.4377,0.7040248758966148,0.6623280141116626,0.9803921568627451,1.0,3.8142745756865533,2.0348277051463377,0.39445789063461456,1.3576923076923078,0.02223407310169422,4.134615384615385,0.7418058005496985,6.8769251715068505,0.49639659213610393,0.36012365868580787,2.0864988295050617,0.32555243196967676,0.504281261660502,0.5355884169603604,0.7135922682847072,0.1986802287923306,0.6406641717835991,0.6227750124138599,0.40371957998764674,1.0,0.4139348694460889,3
sustainable,10000,24171,2.4171,0.7032848700355026,0.6622262215051095,0.9803921568627451,1.0,3.81414783546967,2.032550783122583,0.3956849116710106,1.3461538461538463,0.02188573083447106,4.102564102564103,0.7377022051218403,6.850201648209344,0.49577004345572695,0.36124889993253917,2.0844749393735453,0.32590884822946786,0.5045099525627851,0.5303976339139007,0.71135210136196,0.19934741042730364,0.6325628948041041,0.6222071299034821,0.4040078869536641,1.0,0.4203391189608352,4
